id,date_contacted,city,state,dob,gender,employment,owns_car,owns_coffee_machine,owns_home,beverage_preference,number_of_bags_purchased_competitor,competitor_satisfaction,bought_coffee
0c31f3aeea058cce,2019-08-07,Naperville,IL,Jun 22 98,female,unemployed,True,Yes,False,coffee,6,4.0,False
90aa3cb6502c99e4,2019-02-01,Schaumburg,IL,July 20 93,male,full-time,True,yup,False,coffee,12,2.5,False
cd225b731089ba2a,2018-09-14,Plainfield,IL,06-19-75,male,unemployed,True,yup,True,soda,8,3.0,False
a1808006d2146c2d,2018-03-22,Deer Park,IL,06-21-1980,male,full-time,True,Yes,True,wine,0,,False
75be08cee73d11ab,2019-03-07,West Chicago,IL,09.17.1989,female,full-time,True,yes,False,soda,5,1.5,False
b7177aa75da07570,2019-05-14,Barrington,IL,"Dec 27, 85",female,part-time,True,Yes,True,water,6,5.0,False
a1ec3b77002dc80c,2018-12-19,Schaumburg,IL,11/01/1968,female,part-time,True,I don't know,False,wine,5,3.0,False
aaa232561b3d5e87,2018-01-17,Hoffman Estates,IL,Jul 11 1973,female,part-time,True,ya,False,water,7,3.0,False
df22a3eea3577960,2018-07-30,Glen Ellyn,IL,1975-12-09,female,full-time,True,n,True,wine,2,0.0,False
a14aa9b0fd86207b,2019-08-06,St. Charles,IL,01-11-1990,female,full-time,True,yes,False,coffee,8,2.0,False
ffd7c9f670aa60d1,2019-09-15,Algonquin,IL,03-28-95,female,full-time,True,nope,False,coffee,6,1.5,False
83d4b8c3d2907b3a,2018-05-26,Inverness,IL,08/17/1976,female,unemployed,True,y,True,coffee,6,2.0,False
4b43712569c3f0e4,2018-09-29,Inverness,IL,January 15 1985,male,full-time,True,No,True,beer,11,4.0,False
245c9b9e54cacc9f,2018-06-24,Algonquin,IL,09-16-71,female,part-time,True,No,True,water,6,0.5,False
fd13cd08a5273d91,2019-05-24,Bolingbrook,IL,08.18.1987,male,student,True,no,True,beer,10,2.0,False
cec9508a89046d59,2018-03-22,Deer Park,IL,"Dec 22, 74",male,part-time,True,yup,True,coffee,1,3.5,False
f27550f05418a680,2018-08-25,St. Charles,IL,"Aug 06, 80",male,part-time,True,NO,True,soda,6,0.5,False
f126d186c6fcea5b,2018-04-06,Plainfield,IL,July 08 1980,female,full-time,True,No,True,coffee,12,4.5,False
29cff435109c32d5,2019-05-31,Hoffman Estates,IL,"02 09, 1989",female,student,True,y,False,coffee,11,0.5,True
dbde722bce3f3978,2018-07-24,Mokena,IL,1986-12-19,female,unemployed,True,ya,True,coffee,10,0.0,False
3cbd1d923ab6de4c,2018-10-25,Naperville,IL,Feb 12 78,male,part-time,True,No,True,soda,11,4.0,False
57c9c62cbfc19381,2018-04-03,West Dundee,IL,June 21 1979,male,part-time,False,yup,True,coffee,12,5.0,False
0855ecdb5a94ead5,2019-10-29,Inverness,IL,1998-03-11,female,student,True,no,False,tea,7,0.5,True
39b83cb1b1fe0b04,2019-02-25,West Dundee,IL,10-24-1989,male,unemployed,True,ya,True,soda,10,5.0,False
cebc5477ee34413a,2019-07-02,Oswego,IL,"10 26, 88",male,student,True,NO,True,coffee,4,3.5,False
4e66f09ad9bed4b2,2018-06-02,Carol Stream,IL,July 10 80,female,full-time,True,I don't know,True,wine,1,0.0,False
79476f6a7904b17b,2018-05-20,Palatine,IL,"Nov 26, 1983",female,student,True,Yes,False,water,1,1.5,False
4c7a25cf2f01f337,2018-06-16,Inverness,IL,05/18/76,female,retired,True,nope,True,coffee,0,,False
cf7944dc66491599,2019-10-06,Elgin,IL,"12 24, 1995",male,unemployed,True,No,False,beer,12,2.0,True
fb5671037715127a,2018-04-13,Mokena,IL,11.20.1987,male,full-time,True,yes,True,water,10,3.0,False
47a8d5f92342ffe4,2018-12-23,Wheaton,IL,07/14/83,male,part-time,True,nope,True,coffee,6,1.5,False
04903eb30f6be298,2018-08-20,Willowbrook,IL,1980-08-08,male,full-time,True,y,False,soda,2,0.5,False
ea59c5e838a00b0b,2019-05-10,St. Charles,IL,1986-09-30,female,full-time,True,nope,False,coffee,0,,False
7a027501f4634074,2019-08-19,Chicago,IL,"Jul 06, 1988",male,student,False,yes,True,beer,5,2.0,False
56113be6e2d42f0f,2018-05-06,Plainfield,IL,08/06/1969,male,part-time,True,YES,True,coffee,2,4.5,False
485ebccdd44b329c,2018-09-12,Naperville,IL,"03 05, 74",female,retired,True,Yes,True,coffee,7,0.5,False
f99ac81e3c32e6b4,2018-07-22,Aurora,IL,"Sep 23, 1977",female,full-time,False,nope,True,wine,5,3.5,False
c13ebad5fe349004,2019-06-14,Schaumburg,IL,"12 27, 85",male,full-time,True,yes,True,coffee,2,4.0,False
58028d84dc1c63d9,2019-11-30,West Dundee,IL,Feb 21 1990,male,student,True,yup,True,tea,7,1.5,False
1fd198060f6ba769,2018-08-01,Palatine,IL,1974-04-06,female,student,True,yes,True,wine,11,4.0,False
a38bf53ba50523ac,2018-05-30,Romeoville,IL,12.23.1969,female,full-time,False,ya,False,coffee,2,3.5,False
960dca4fb0f92162,2019-07-26,Warrenville,IL,Sep 16 1989,female,student,False,I don't know,False,water,6,1.5,False
c00b036b32ecaf0d,2019-06-26,Glen Ellyn,IL,11-27-1995,female,full-time,True,No,True,coffee,1,4.5,False
afe9076c07e3c347,2019-07-02,Willowbrook,IL,1987-04-10,male,full-time,True,yup,False,coffee,1,2.5,False
c463b8de445a54fc,2018-05-21,Mokena,IL,Mar 08 79,female,retired,True,Yes,True,wine,3,3.5,False
bedd7a59c066afbf,2019-11-30,Batavia,IL,03-31-1994,female,full-time,False,Yes,False,coffee,0,,False
72ba81b5fb3dcbf7,2019-10-28,Willowbrook,IL,1997-08-11,female,student,True,nah,False,coffee,12,4.5,False
8172c6ba436938f3,2018-10-08,Hoffman Estates,IL,06.05.80,male,unemployed,True,n,True,soda,0,,False
ec1e74bb950da5b9,2019-02-21,Willowbrook,IL,03-17-1987,female,full-time,True,Yes,False,water,7,5.0,False
0e25a7042e668722,2019-09-12,Minooka,IL,"05 30, 89",female,full-time,True,Yes,False,coffee,5,4.0,False
b45e1f4078eab8ee,2019-04-05,Aurora,IL,08-14-81,female,full-time,True,ya,True,tea,9,2.5,False
8db0f4b53d217909,2018-06-02,Warrenville,IL,August 25 81,female,unemployed,True,Yes,False,coffee,6,3.5,False
a1d136359c031ef2,2019-02-23,Aurora,IL,11-03-1988,female,retired,True,Yes,True,wine,9,1.5,False
8f0c7f7efc8d70b9,2018-07-06,Mokena,IL,11-24-1984,male,unemployed,True,No,True,coffee,2,0.5,False
f3c54b935de56fc3,2018-07-25,Willowbrook,IL,10/25/1982,female,full-time,True,NO,True,coffee,2,5.0,False
7a34059ed0ff9f33,2018-06-04,Streamwood,IL,"Oct 02, 77",female,student,True,no,True,water,7,5.0,False
4a14dbcf679d853c,2019-08-28,Batavia,IL,August 06 1980,female,full-time,True,NO,True,coffee,0,,False
b9da045a91ece0ce,2018-09-02,St. Charles,IL,02/20/81,male,part-time,True,yes,True,beer,10,1.0,False
bbaf8d1272138c40,2019-10-13,Carol Stream,IL,"03 17, 95",male,unemployed,False,No,False,soda,2,3.0,False
dadee189934f00f5,2019-11-10,Bolingbrook,IL,1987-11-30,female,full-time,True,No,True,coffee,8,2.5,False
d3ea4266eb76ba5e,2019-04-25,Palatine,IL,05.19.84,male,unemployed,True,I don't know,True,soda,4,1.5,False
83121d8026b250be,2019-11-19,Glen Ellyn,IL,Sep 16 93,female,unemployed,False,yes,True,coffee,12,2.0,False
fb1bb54a3bdf599e,2019-05-21,Batavia,IL,11-07-1991,male,part-time,True,Yes,False,soda,7,3.5,False
2534d5b4e7e54935,2019-07-25,Oswego,IL,09.16.1987,female,full-time,True,No,True,coffee,4,2.0,False
247724ed4164727e,2019-06-10,Palatine,IL,Nov 29 1990,female,full-time,True,ya,False,soda,2,5.0,False
84cbb668b36a6f45,2019-11-02,Mokena,IL,"Apr 20, 1991",female,full-time,True,no,False,wine,6,3.5,False
b628f5863470e15a,2019-08-22,Willowbrook,IL,"Jan 18, 83",male,full-time,True,yup,False,beer,4,5.0,False
5bde6e0e18b97190,2019-02-26,Naperville,IL,07.11.90,male,student,False,dunno,False,coffee,10,0.0,False
7c9947dbb2deb795,2019-08-06,Warrenville,IL,"Apr 16, 90",female,full-time,True,Yes,True,soda,4,3.0,False
d8f4374ee9adae34,2019-05-29,Wheaton,IL,June 29 91,male,student,True,I don't know,False,soda,5,5.0,False
288310f7f51eb305,2019-08-25,Carol Stream,IL,February 03 84,male,retired,True,Yes,False,coffee,6,5.0,False
f9eb410947ee1ee1,2018-04-26,Bolingbrook,IL,1981-05-09,female,full-time,False,Yes,True,coffee,1,2.5,False
67027614069d5281,2019-09-09,Plainfield,IL,06/20/91,female,student,True,yes,True,water,10,3.0,False
33ff535077839097,2018-07-11,Algonquin,IL,"Dec 02, 90",female,unemployed,True,ya,True,coffee,0,,False
294464e182088ac5,2018-01-19,Streamwood,IL,10-04-78,female,full-time,True,Yes,True,coffee,8,2.5,False
696c5f32a8212fd8,2019-02-06,Batavia,IL,06/13/99,female,student,True,ya,False,tea,9,0.5,False
515980e3c5460d9e,2018-05-04,Mokena,IL,December 09 81,female,unemployed,False,Yes,True,coffee,0,,False
5bd4d5d157c56cc1,2019-08-06,Plainfield,IL,"Dec 14, 84",male,student,True,Yes,True,beer,9,0.0,False
5326bad23bb91893,2019-05-23,Inverness,IL,01-25-1989,female,full-time,True,YES,False,beer,1,3.5,False
804a6af80f8925bb,2018-03-23,Inverness,IL,12.01.85,female,unemployed,True,yes,False,tea,8,0.5,False
3e517a10372f61e8,2018-06-09,Elgin,IL,1981-04-04,female,full-time,True,yes,False,coffee,6,4.0,False
de48f98d24f07e8b,2019-02-06,West Chicago,IL,09.02.1989,male,unemployed,True,YES,True,coffee,8,4.5,False
0892678e44e89da8,2019-02-26,West Dundee,IL,01.27.91,male,full-time,True,yes,False,soda,11,2.0,False
9d6f06ca5f3229a5,2019-12-31,Schaumburg,IL,"Mar 17, 93",male,part-time,True,n,False,coffee,3,2.5,False
1039b6f5fd52c031,2018-11-07,Mokena,IL,1982-09-30,female,part-time,True,Yes,True,wine,11,3.5,False
d527058a604679fa,2018-11-22,Minooka,IL,"02 21, 1970",female,unemployed,True,I don't know,False,coffee,9,5.0,False
0794f271d66818e9,2018-07-27,Barrington,IL,06/04/1983,male,unemployed,True,nah,True,soda,1,0.5,False
9724aa5e2a889b43,2019-11-04,West Chicago,IL,12.11.1991,female,full-time,True,n,False,wine,1,2.5,False
93fd3ab387b25231,2019-01-07,Plainfield,IL,10.11.86,male,student,True,y,True,beer,2,2.0,False
e18dd88b599a195e,2018-06-13,St. Charles,IL,1982-03-19,female,part-time,True,yup,True,water,3,1.0,False
121e7b7914d32476,2018-07-21,Streamwood,IL,"Aug 27, 1990",male,full-time,True,yes,False,beer,0,,False
1ddf18e12654b84d,2018-10-09,Bolingbrook,IL,05/07/83,male,full-time,True,YES,False,coffee,5,5.0,False
fd974369ca4467c5,2018-07-16,Bolingbrook,IL,11-21-77,female,full-time,True,Yes,False,water,6,3.0,False
ae5b9c94f24d4d36,2018-06-25,Mokena,IL,10/10/1979,male,part-time,True,ya,True,coffee,11,3.5,False
9a7265b8a8316f9a,2018-10-10,Batavia,IL,Jul 04 73,male,part-time,True,YES,True,beer,3,4.5,False
0454b9edc76df2cf,2018-09-09,Wheaton,IL,10-21-1979,male,unemployed,True,dunno,False,coffee,10,3.5,False
2ae52cabf3eb27fe,2019-09-15,Naperville,IL,01/30/1994,female,unemployed,True,No,False,coffee,4,4.0,False
94db274cc6a10070,2019-03-16,Schaumburg,IL,May 07 89,male,student,True,no,True,coffee,9,3.5,False
4d115620d1877f32,2019-04-13,Romeoville,IL,03-22-1992,female,full-time,True,yes,False,tea,7,3.5,False
e2b857a422455129,2019-12-02,Aurora,IL,"Feb 08, 1993",male,full-time,True,Yes,False,coffee,9,5.0,False
574816d775bc93a9,2018-04-28,Warrenville,IL,01-05-86,female,unemployed,False,YES,False,wine,6,2.5,False
6c9b6d37f3b80b3a,2018-01-07,Deer Park,IL,"04 26, 1973",female,full-time,True,ya,True,wine,1,5.0,False
1e9715f2824adc6f,2019-08-10,Deer Park,IL,05-19-85,female,full-time,True,y,True,wine,7,1.0,True
8594c9f5137b4a5c,2019-03-10,Naperville,IL,04/16/1987,female,part-time,False,ya,False,coffee,5,2.5,False
64977ca1442c52e4,2018-06-23,Schaumburg,IL,07/03/71,male,full-time,True,yes,True,coffee,0,,False
634f88a43988ce47,2019-08-21,Wheaton,IL,11/21/1989,female,part-time,True,yup,True,tea,12,0.5,False
1ced1bb1f3c4ceee,2018-03-11,Oswego,IL,May 06 1981,female,full-time,True,ya,False,coffee,8,2.5,False
3344c77939ba4759,2018-10-12,Elgin,IL,09.01.79,male,full-time,True,y,True,soda,8,4.5,False
f954ae36e173b89d,2018-02-21,Mokena,IL,05.08.1972,female,unemployed,True,Yes,False,coffee,1,0.5,False
ef3150fea17a3067,2019-06-10,Inverness,IL,10-16-1989,male,student,True,Yes,False,coffee,0,,False
b6e8c18c3163ce48,2019-02-15,Romeoville,IL,"10 15, 82",male,unemployed,True,Yes,True,beer,7,4.0,False
ac6eccc851dcde25,2018-03-10,Romeoville,IL,03.15.74,male,full-time,True,no,False,beer,11,1.0,False
d0ba303a03d0016d,2018-05-14,Warrenville,IL,"09 15, 1981",male,full-time,True,yes,True,water,2,1.5,False
db7edbeaf040f293,2019-12-23,Deer Park,IL,11-18-1984,female,full-time,True,y,True,coffee,6,1.0,True
25b4540fa28d255c,2019-03-13,Palatine,IL,August 26 1991,male,full-time,True,yes,False,beer,11,4.0,False
857e0999470c2f66,2019-12-30,Plainfield,IL,December 21 87,female,student,True,YES,True,coffee,7,3.0,True
73820689f088bd71,2019-10-08,Plainfield,IL,"Mar 01, 90",male,unemployed,True,I don't know,False,coffee,9,2.0,False
3e6f3a61cfa2ff09,2019-04-15,Chicago,IL,02/22/88,female,student,True,YES,True,tea,4,1.5,False
f865cb1ce5d4e8eb,2019-05-14,Minooka,IL,September 20 91,female,full-time,True,dunno,False,coffee,7,1.0,False
a1e7f4dac4036650,2018-08-05,St. Charles,IL,March 01 83,female,retired,True,yes,False,coffee,11,3.0,False
6c54b4004e6083d8,2019-11-18,Carol Stream,IL,"03 10, 1993",male,full-time,True,ya,True,water,12,5.0,False
b9127dcb8f65fc0e,2019-09-27,West Chicago,IL,"05 24, 88",male,part-time,True,n,False,coffee,10,2.5,False
a76292052c878683,2019-01-30,Palatine,IL,"Dec 23, 87",male,full-time,True,ya,True,coffee,11,4.0,False
090e09aed5db2620,2019-08-08,Plainfield,IL,"Jul 01, 1985",male,full-time,True,No,True,beer,7,3.0,False
a664bad01edd4135,2018-07-09,Palatine,IL,Sep 10 1985,male,unemployed,True,yes,True,coffee,0,,False
780ba504807fe9c3,2019-12-24,Romeoville,IL,February 26 1989,female,full-time,True,yes,False,tea,4,0.5,True
b6d7381a79537279,2019-09-06,Deer Park,IL,"Nov 15, 1991",female,unemployed,True,yes,False,water,8,1.0,False
df41be8fab2643e6,2018-07-05,West Dundee,IL,May 30 1971,female,part-time,True,yup,True,water,3,0.0,False
3c7faeae6d0fb82f,2019-04-14,Minooka,IL,September 02 1989,female,part-time,True,I don't know,False,coffee,5,0.5,False
689a4e5c84abd6b8,2018-05-31,Glen Ellyn,IL,"Oct 23, 1976",female,full-time,True,Yes,True,soda,3,3.5,False
63a3f75df457802f,2018-05-25,Palatine,IL,10/09/1981,female,unemployed,True,No,True,coffee,10,3.0,False
4884be7c22182e2d,2019-05-21,Streamwood,IL,"Dec 31, 91",male,full-time,True,Yes,False,coffee,10,3.0,False
cf2d7a9cf0dc2ec0,2018-09-30,Chicago,IL,January 23 1979,male,part-time,True,YES,True,beer,2,1.5,False
60b30fbd5fcccd51,2018-03-31,Carol Stream,IL,09/03/1984,female,student,True,ya,False,coffee,4,0.5,False
0790c74957b80601,2018-09-04,Algonquin,IL,1978-03-23,male,part-time,True,Yes,True,coffee,6,0.5,False
90adaa7a3da53bdd,2019-05-08,Willowbrook,IL,Dec 04 95,male,student,True,No,False,coffee,1,4.0,False
fa75fffb9b9920c7,2018-06-29,Romeoville,IL,Apr 05 1978,female,full-time,True,NO,True,water,3,5.0,False
7a0a72c006dca850,2018-08-05,Deer Park,IL,03.30.1978,female,full-time,True,nope,False,wine,3,3.0,False
c33c3e009fa46cfb,2019-07-01,Batavia,IL,April 29 97,male,unemployed,True,Yes,False,coffee,0,,False
810d46dfc5de103a,2019-05-31,Plainfield,IL,10/27/1987,female,full-time,True,ya,True,coffee,7,3.0,False
6ec00dfff974661a,2018-04-21,West Chicago,IL,June 16 1970,female,unemployed,True,I don't know,True,wine,0,,False
3c27c37cb8c2ee4e,2019-04-30,Aurora,IL,1996-04-01,female,part-time,True,I don't know,False,wine,9,5.0,False
14546a5715bb3182,2018-02-26,Mokena,IL,March 01 1983,male,part-time,True,Yes,True,coffee,8,4.0,False
a3fcda54d5b90642,2018-05-26,Mokena,IL,01/24/1984,male,student,False,yup,False,coffee,2,0.5,False
136176e7cf62aff1,2018-05-14,West Dundee,IL,Jan 24 83,female,full-time,True,ya,False,coffee,4,1.5,True
d1ded0f3cf215e3f,2019-01-23,Wheaton,IL,06/26/93,male,full-time,True,YES,False,coffee,7,3.0,False
89bb29c57d5dbf88,2019-06-23,Palatine,IL,"04 24, 1992",female,unemployed,True,I don't know,False,coffee,2,4.0,False
e5240e32cb1f8a94,2019-10-06,Willowbrook,IL,06-10-83,female,student,True,yes,True,wine,7,4.0,False
0bbe73f4422ea6fa,2019-05-19,Elgin,IL,01-31-92,male,unemployed,True,ya,True,coffee,7,2.5,False
a9765539f8bd4f4e,2018-10-12,Willowbrook,IL,November 16 77,female,part-time,True,nope,False,water,6,5.0,False
90b1a5ea32fc3cd3,2018-03-23,Algonquin,IL,07/27/1970,female,full-time,True,I don't know,False,water,6,3.5,False
2cbb605a47bc0367,2019-05-29,Warrenville,IL,11-10-1984,female,part-time,True,Yes,True,coffee,2,1.5,True
aa08cb94a0e9bf15,2019-08-26,Minooka,IL,Jan 01 1997,male,unemployed,True,No,False,coffee,9,1.0,False
6b777341cc53737d,2019-07-14,Glen Ellyn,IL,January 17 1993,female,full-time,True,y,False,coffee,11,1.5,False
eb8d4351b00656b2,2019-12-11,Glen Ellyn,IL,"05 11, 1989",female,student,True,y,True,coffee,7,0.5,False
8be7b0947d4b96c3,2019-11-15,Hoffman Estates,IL,08/20/1984,female,unemployed,True,Yes,True,water,4,3.5,False
499d5f82a86904ef,2018-02-05,St. Charles,IL,May 02 85,female,full-time,True,yes,False,wine,2,0.5,False
ede244b62e9c9d03,2019-04-22,Hoffman Estates,IL,December 26 95,male,student,True,YES,False,beer,12,0.5,False
edaf7fc93c2ca24a,2018-10-20,Deer Park,IL,12/30/1987,male,retired,True,NO,True,tea,9,4.0,False
46d5071cdd444e35,2019-06-26,Chicago,IL,07-07-94,female,student,False,n,False,water,8,3.0,False
6738a0f22acc3b24,2018-05-09,Oswego,IL,"Jun 20, 80",female,unemployed,True,Yes,False,coffee,10,1.5,False
89233a47ca0556d2,2019-11-24,Deer Park,IL,09/22/1993,female,student,True,ya,False,tea,6,4.5,False
101319e3f511adae,2019-02-07,Carol Stream,IL,Oct 11 1993,female,part-time,True,y,False,coffee,3,0.0,False
fdec5f7f9f7bb329,2018-03-05,Batavia,IL,01/10/1975,male,student,True,n,True,beer,7,5.0,False
a93739929c79e2ca,2019-07-21,Elgin,IL,02/18/1986,female,part-time,True,y,False,coffee,12,2.5,False
e7b516cefee7e6b7,2018-06-16,Bolingbrook,IL,03-21-77,female,unemployed,True,y,True,coffee,3,0.5,False
f219306e121a6278,2018-03-30,St. Charles,IL,05.28.87,female,full-time,True,ya,False,wine,9,0.0,False
dfae3f3a923e2377,2019-06-03,Batavia,IL,04.05.1987,female,part-time,True,yup,True,coffee,2,4.0,False
dc8b6deec0647f22,2018-07-21,Schaumburg,IL,09-03-1972,male,full-time,False,yes,True,coffee,5,2.0,False
f5b7e10f63e580ce,2018-09-19,Wheaton,IL,09/19/1979,female,full-time,True,no,True,coffee,1,2.5,False
8686c90230f9c11b,2018-10-26,Chicago,IL,05/18/72,male,student,False,Yes,False,coffee,2,3.5,False
0c3239b951366ba4,2019-12-14,Chicago,IL,"04 02, 1991",male,student,True,I don't know,True,coffee,0,,False
1d5301d5952b0eab,2018-04-26,Romeoville,IL,06-05-1982,female,part-time,True,yup,True,coffee,10,0.5,False
7eb5123762c2ed31,2018-01-21,Naperville,IL,05/22/1974,male,full-time,True,YES,True,soda,9,1.5,False
d53eb0ff3ab9f633,2019-04-05,Bolingbrook,IL,07/27/1985,male,part-time,True,no,False,coffee,10,2.5,False
b8ec4f9fb8755175,2018-07-27,Hoffman Estates,IL,02-11-87,female,retired,True,yes,False,wine,11,0.5,False
64a11a24a3649cd1,2018-12-11,Wheaton,IL,08-18-75,female,student,True,yup,True,water,12,0.5,False
09277f23b5952349,2018-05-18,Elgin,IL,Oct 22 1980,male,retired,True,ya,False,coffee,9,2.0,False
bb45cc02fe851f89,2019-12-20,Minooka,IL,Sep 03 91,female,student,True,y,True,coffee,4,3.5,False
b5ea61d1b7faf8f5,2019-02-13,Chicago,IL,12/29/88,male,unemployed,True,dunno,True,beer,3,4.5,False
332043de6f71f29f,2019-05-25,Chicago,IL,04.23.92,female,retired,False,YES,True,wine,1,3.0,False
5ab680b68db2cd10,2018-06-23,Algonquin,IL,06.30.75,female,full-time,True,Yes,True,coffee,4,1.5,False
15c48a014dcf17bc,2019-05-15,Carol Stream,IL,1990-04-25,female,full-time,True,yup,False,coffee,2,3.5,False
0d7c9427bc56b501,2019-08-22,Deer Park,IL,"Jan 30, 1985",male,student,True,nah,True,soda,8,3.5,False
e63a3849741a2334,2019-05-29,Naperville,IL,"Aug 23, 88",female,student,True,I don't know,True,coffee,5,2.0,True
995da9d5c0264869,2019-07-08,Palatine,IL,06/14/1990,female,part-time,True,yes,True,tea,0,,False
6fdd2b0393bb6d7d,2018-01-12,Wheaton,IL,Jun 28 82,female,part-time,True,y,False,coffee,6,2.5,False
c973735ea04bb531,2019-04-22,Aurora,IL,Nov 25 1985,female,unemployed,True,yup,False,coffee,5,3.5,False
4ed8c7ed883b5e16,2018-06-19,Mokena,IL,11/08/1976,female,full-time,True,No,False,coffee,9,2.0,False
24836078a474ab65,2019-12-13,West Dundee,IL,09/21/93,female,unemployed,True,no,False,wine,11,1.5,False
dd7dfbcb09721edf,2018-12-15,Deer Park,IL,Oct 07 1983,male,full-time,True,ya,True,soda,9,3.0,False
899a1db0de5df823,2018-06-03,Elgin,IL,1978-04-09,female,unemployed,True,YES,True,tea,8,2.5,False
1ba4aa743cab6124,2019-09-01,Chicago,IL,January 02 1983,female,full-time,False,Yes,True,coffee,2,3.0,False
f8c148b649c53563,2018-06-07,Wheaton,IL,Jan 07 1977,female,full-time,True,I don't know,True,wine,3,3.0,False
303c0de0ce221234,2018-08-26,Streamwood,IL,Nov 07 77,male,full-time,True,ya,True,soda,6,3.0,False
5ec3017bd5add012,2018-08-02,West Dundee,IL,1984-06-03,female,unemployed,True,yup,False,wine,11,2.5,False
f9c1ed0ab0a22201,2019-03-29,Hoffman Estates,IL,03.13.1994,female,student,True,yes,False,coffee,12,4.5,False
55758e89e1d1f40b,2019-08-19,Schaumburg,IL,1987-02-06,female,part-time,True,Yes,True,soda,5,0.5,False
0f6f7006369b3749,2019-12-09,Wheaton,IL,04/13/84,male,full-time,True,ya,True,coffee,3,1.0,False
987a7840db88a35d,2019-05-05,West Dundee,IL,July 31 1992,male,unemployed,True,No,True,beer,9,2.0,False
e12bf5eb8939e9ee,2018-01-11,Deer Park,IL,09.29.70,female,full-time,True,ya,True,coffee,4,4.5,False
0aead43f46f70c80,2019-10-10,Carol Stream,IL,"Feb 14, 1990",female,unemployed,True,n,True,coffee,6,1.5,False
1c911cf80f9a73fe,2018-06-23,Inverness,IL,1973-11-24,female,unemployed,True,yes,True,soda,12,3.5,False
3c9b43c5d3229ce3,2018-08-24,Schaumburg,IL,Sep 07 1968,female,full-time,False,yup,True,coffee,6,2.5,False
42db2d1894e7f704,2019-06-08,Barrington,IL,07-04-1989,male,part-time,True,yup,False,coffee,11,4.0,False
d4646dd5dd54e49b,2018-07-02,Glen Ellyn,IL,02/06/76,female,full-time,True,Yes,True,wine,10,0.0,False
f90ee5ce8f48ba18,2018-09-17,Plainfield,IL,Nov 07 1981,male,retired,True,y,True,coffee,5,2.0,False
5123a0d88bfeeda8,2018-12-23,Romeoville,IL,"12 29, 84",male,part-time,True,yes,True,beer,3,2.0,False
64b2f46847296116,2019-06-17,Hoffman Estates,IL,04.26.89,female,student,True,y,True,coffee,9,2.5,True
ba2886a3471861bd,2019-07-09,Streamwood,IL,"Sep 14, 74",female,full-time,False,yes,True,soda,2,3.0,False
97d08ddbdb3784c8,2018-11-29,West Dundee,IL,12/10/1984,female,student,True,I don't know,False,water,4,2.5,False
e4482cdd1b30c32d,2018-05-13,Wheaton,IL,"Aug 30, 1971",female,full-time,True,no,False,coffee,12,2.0,False
980aaf820e716270,2019-02-19,Carol Stream,IL,August 05 84,female,student,True,yes,False,coffee,10,5.0,False
2cba778507a3c2ff,2018-04-27,Batavia,IL,12-28-81,female,unemployed,True,yes,True,wine,8,4.5,False
f65b564c055cd505,2018-07-05,Elgin,IL,1977-08-17,female,full-time,True,no,False,coffee,12,2.0,False
8d2d1ca58382802d,2018-10-03,Bolingbrook,IL,July 03 80,male,retired,False,nah,False,soda,1,0.5,False
fdae717aa2d00d0a,2018-07-30,Romeoville,IL,"Jul 02, 1981",female,full-time,False,yes,True,coffee,7,2.0,False
c9b330c72f497018,2018-11-21,Aurora,IL,1982-02-16,male,unemployed,True,n,True,tea,4,5.0,False
56d037a678ac35e2,2018-01-07,Deer Park,IL,1976-02-19,female,full-time,True,I don't know,True,coffee,9,2.0,False
31f5194dbbca28f4,2018-01-08,Willowbrook,IL,07/31/78,male,full-time,True,nope,True,coffee,6,0.5,False
c64463d1606c959c,2019-05-04,Palatine,IL,04-29-93,male,full-time,True,yup,False,beer,3,3.0,False
3f343747a1abf7e2,2019-07-18,Bolingbrook,IL,02-24-1986,male,full-time,True,No,False,beer,5,2.0,False
5215d8ea40922cfa,2019-07-23,Carol Stream,IL,11.12.97,male,part-time,True,no,False,coffee,1,1.0,False
ed3af07fdb32ca7f,2019-06-19,Carol Stream,IL,04.17.1994,male,unemployed,True,No,True,beer,1,2.0,False
cb9d016e6c929f89,2019-11-21,West Chicago,IL,April 12 1992,female,retired,True,No,False,coffee,2,5.0,False
e83c82ebb81f59a6,2018-08-18,Carol Stream,IL,September 07 1974,female,unemployed,True,yes,True,coffee,0,,False
3d1e8fb9b5091eaf,2018-12-23,Willowbrook,IL,02-15-1975,female,full-time,True,yes,True,coffee,10,0.0,False
aef0191750711eae,2018-12-09,Bolingbrook,IL,10-10-1978,female,student,True,No,False,wine,11,0.5,True
fb1ce104838ae207,2018-10-04,Bolingbrook,IL,Sep 20 1980,female,part-time,True,YES,False,coffee,12,2.0,False
770a060aa8206052,2018-10-02,Mokena,IL,"Nov 20, 78",female,unemployed,True,yes,False,beer,3,4.0,False
213c0203260808c6,2018-09-27,Chicago,IL,1982-05-07,male,full-time,False,No,True,beer,10,1.5,False
761bda1ad9190a53,2018-11-28,Plainfield,IL,January 17 1984,male,student,True,n,True,soda,7,5.0,False
91d7af29ad65d329,2019-11-01,Oswego,IL,1984-06-01,male,student,True,YES,True,beer,1,5.0,False
aaf01ac7805d16bd,2019-02-23,Schaumburg,IL,"10 26, 1988",female,full-time,True,I don't know,False,water,12,0.0,False
